Orig,Route String,Dest,Hours1,Hours2,Hours3,Type,Area,Altitude,Aircraft,Direction,Seq,DCNTR,ACNTR
AJO,AJO PDZ V388 SLI FUL,FUL,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA,JMPQ40,,ONTP9,1,ZLA,ZLA
AJO,AJO PDZ V388 DOWDD HHR,HHR,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO HHR,JMPQ30,,ONTP3,1,ZLA,ZLA
AJO,AJO PDZ V388 DOWDD LAX,LAX,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO LAX,JMPQ40,,ONTP4,1,ZLA,ZLA
AJO,AJO PDZ V388 SLI V8 TANDY LAX,LAX,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO LAX (LAXE),PQ40,,ONTP5,2,ZLA,ZLA
AJO,AJO PDZ V16 PRADO V363 DANAH V23 SLI V8 TANDY LAX,LAX,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO LAX (LAXE),JM80,,ONTP6,3,ZLA,ZLA
AJO,AJO PDZ V388 SLI LGB,LGB,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA,JMPQ40,,ONTP9,1,ZLA,ZLA
AJO,AJO PDZ V186 HAILE V66 MZB MYF,MYF,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO MYF NRS NZY SAN,JM110PQ90,,ONTP12,1,ZLA,ZLA
AJO,AJO PDZ V186 ROBNN V458 OCN NFG,NFG,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CRQ NFG NKX OKB,JM110PQ70,,ONTP11,1,ZLA,ZLA
AJO,AJO PDZ V186 ROBNN V458 OCN NKX,NKX,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CRQ NFG NKX OKB,JM110PQ70,,ONTP11,1,ZLA,ZLA
AJO,AJO PDZ V186 HAILE V66 MZB NRS,NRS,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO MYF NRS NZY SAN,JM110PQ90,,ONTP12,1,ZLA,ZLA
AJO,AJO PDZ V186 FIM NTD,NTD,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CMA OXR NTD,PQ60,,ONTP14,1,ZLA,ZLA
AJO,AJO PDZ V197 POM V264 ITSME V186 FIM NTD,NTD,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CMA OXR NTD,JM80,,ONTP15,2,ZLA,ZLA
AJO,AJO PDZ V186 HAILE V66 MZB NZY,NZY,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO MYF NRS NZY SAN,JM110PQ90,,ONTP12,1,ZLA,ZLA
AJO,AJO PDZ V186 ROBNN V458 OCN OKB,OKB,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CRQ NFG NKX OKB,JM110PQ70,,ONTP11,1,ZLA,ZLA
AJO,AJO PDZ V186 FIM OXR,OXR,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CMA OXR NTD,PQ60,,ONTP14,1,ZLA,ZLA
AJO,AJO PDZ V197 POM V264 ITSME V186 FIM OXR,OXR,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO CMA OXR NTD,JM80,,ONTP15,2,ZLA,ZLA
AJO,AJO PDZ V186 ROBNN V208 JLI RNM,RNM,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO RNM,JM110PQ70,,ONTP13,1,ZLA,ZLA
AJO,AJO PDZ V186 HAILE V66 MZB SAN,SAN,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO MYF NRS NZY SAN,JM110PQ90,,ONTP12,1,ZLA,ZLA
AJO,AJO PDZ V186 DEANO V27 KWANG SBA,SBA,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA,PQ60,,ONTP16,1,ZLA,ZLA
AJO,AJO PDZ V197 POM V264 ITSME V186 DEANO V27 KWANG SBA,SBA,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SBA,JM80,,ONTP17,2,ZLA,ZLA
AJO,AJO PDZ V186 HAILE V66 MZB SDM,SDM,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SDM SEE,JM110PQ90,,ONTP12,1,ZLA,ZLA
AJO,AJO PDZ V186 HAILE V66 MZB SEE,SEE,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SDM SEE,JM110PQ90,,ONTP12,1,ZLA,ZLA
AJO,AJO PDZ V388 SLI SLI,SLI,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA,JMPQ40,,ONTP9,1,ZLA,ZLA
AJO,AJO PDZ V186 DARTS SMO,SMO,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SMO,JMPQ60,,ONTP7,1,ZLA,ZLA
AJO,AJO PDZ PDZ270/013 RNDAL V363 POXKU V8 SLI SNA,SNA,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO SNA,JMPQ40,,ONTP10,1,ZLA,ZLA
AJO,AJO PDZ V186 PGY TIJ TIJ,TIJ,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO TIJ,JM110 PQ090,,ONTP18,1,ZLA,
AJO,AJO PDZ V388 SLI TOA,TOA,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO FUL LGB SLI TOA,JMPQ40,,ONTP9,1,ZLA,ZLA
AJO,AJO PDZ V186 VNY VNY,VNY,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO BUR VNY WHP,PQ60,,ONTP1,1,ZLA,ZLA
AJO,AJO PDZ V197 POM V264 ITSME V186 VNY VNY,VNY,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO BUR VNY WHP,JM80,,ONTP2,2,ZLA,ZLA
AJO,AJO PDZ V186 VNY WHP,WHP,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO BUR VNY WHP,PQ60,,ONTP1,1,ZLA,ZLA
AJO,AJO PDZ V197 POM V264 ITSME V186 VNY WHP,WHP,,,,TEC,CCB CNO EMT HMT REI L65 AJO RAL RIR RIV SBD F70 ONT POC TO BUR VNY WHP,JM80,,ONTP2,2,ZLA,ZLA
ALB,ALB ALB CTR PVD PVD167 NEWBE DEEPO ACK,ACK,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB ACOVE DBABE Q448 PTW J48 MOL FLASK OZZZI1 ATL,ATL,1100-0400,,,H,FROM ALB.SCH.GFL.5B2,,,,1,ZBW,ZTL
ALB,ALB  BDL,BDL,,,,TEC,DIRECT,10000,,,1,ZBW,ZBW
ALB,ALB ALB T300 STELA BDL,BDL,,,,TEC,,10000,,,2,ZBW,ZBW
ALB,ALB ALB V44 PWL DEEDE T705 DENNA BDR,BDR,,,,TEC,FROM ALB.SCH.GFL.5B2,10000,,,1,ZBW,ZNY
ALB,ALB GDM T608 LOBBY BED,BED,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB ALB PONCT JFUND2 BOS,BOS,1100-0300,,,L,,60-170,,,2,ZBW,ZBW
ALB,ALB GDM T608 REVER BOS,BOS,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB ALB T608 WOZEE BUF,BUF,,,,TEC,FROM ALB.SCH.GFL.5B2,10000,,,1,ZBW,ZOB
ALB,ALB PWL BIZEX Q75 MXE V378 NUGGY TRISH4 BWI,BWI,1100-0300,,,H,FROM ALB.SCH.GFL.5B2,,,,1,ZBW,ZDC
ALB,ALB PWL BIZEX Q75 GVE AIROW CHSLY6 CLT,CLT,1100-0300,,,H,FROM ALB.SCH.GFL.5B2,,,,1,ZBW,ZTL
ALB,ALB PAYGE Q822 GONZZ JOSSY MAULL KODIE SAVVI TIGRR4 CVG,CVG,1100-0300,,,H,FROM ALB.SCH.GFL.5B2,,DME/DME/IRU OR GNSS REQUIRED,,1,ZBW,ZID
ALB,ALB PWL BIZEX Q75 MXE CLIPR3 DCA,DCA,1100-0300,,,H,FROM ALB.SCH.GFL.5B2,,,,1,ZBW,ZDC
ALB,ALB PAYGE Q822 GONZZ DONEO TPGUN2 DTW,DTW,1100-0300,,,H,FROM ALB.SCH.GFL.5B2,,DME/DME/IRU OR GPS REQUIRED,DTW SOUTH FLOW,1,ZBW,ZOB
ALB,ALB PAYGE Q822 GONZZ DONEO CUUGR2 DTW,DTW,1100-0300,,,H,FROM ALB.SCH.GFL.5B2,,DME/DME/IRU OR GPS REQUIRED,DTW NORTH FLOW,2,ZBW,ZOB
ALB,ALB ALB V123 HAARP DXR,DXR,,,,TEC,FROM ALB.SCH.GFL.5B2,10000,PROPS LESS THAN 250 KTS IAS,,1,ZBW,ZNY
ALB,ALB ALB V157 HAARP DXR,DXR,,,,TEC,FROM ALB.SCH.GFL.5B2,10000,JETS AND PROPS GREATER THAN 210 KTS IAS,,2,ZBW,ZNY
ALB,ALB ALB V489 COATE EWR,EWR,1100-0300,,,L,FROM ALB.SCH.GFL.5B2,70-170,NON-TURBOJET,,1,ZBW,ZNY
ALB,ALB ALB V213 FLOSI FLOSI4 EWR,EWR,1100-0300,,,L,FROM ALB.SCH.GFL.5B2,70-170,TURBOJET,,2,ZBW,ZNY
ALB,ALB PWL BIZEX Q75 GSO Q83 JEVED Q97 PRMUS CUUDA3 FLL,FLL,,,,H,FROM ALB.SCH.GFL.5B2,,,,1,ZBW,ZMA
ALB,ALB ALB T300 STELA GON,GON,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB  HFD,HFD,,,,TEC,DIRECT,10000,,,1,ZBW,ZBW
ALB,ALB CTR PVD T393 GAILS HYA,HYA,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB ACOVE FILGA HYPER9 IAD,IAD,,,,H,FROM ALB.SCH.GFL.5B2,AOA FL240,TURBOJETS,,1,ZBW,ZDC
ALB,ALB ALB CEDOR HNK LYKOM PRTZL1 IAD,IAD,1100-0300,,,H,FROM ALB.SCH.GFL.5B2,AOB 220,TURBOPROPS,,2,ZBW,ZDC
ALB,ALB ALB V44 PWL DEEDE T705 BELTT DPK JFK,JFK,1100-0300,,,L,FROM ALB.SCH.GFL.5B2,60-170 INCL. NON-JET,,,1,ZBW,ZNY
ALB,ALB ALB V123 LGA LGA,LGA,1100-0300,,,L,FROM ALB.SCH.GFL.5B2,70-170 INCL. LESS THAN 250 KTS,,,1,ZBW,ZNY
ALB,ALB ALB IGN V157 HAARP LGA,LGA,1100-0300,,,L,FROM ALB.SCH.GFL.5B2,110-170 INCL. 250 KTS OR MORE,,,2,ZBW,ZNY
ALB,ALB PWL BIZEX Q75 GSO Q83 ROYCO Q85 LPERD SNFLD3 MCO,MCO,,,,H,FROM ALB.SCH.GFL.5B2,,,MCO LANDING NORTH,1,ZBW,ZJX
ALB,ALB PWL BIZEX Q75 GSO Q83 ROYCO Q85 LPERD GTOUT1 MCO,MCO,,,,H,FROM ALB.SCH.GFL.5B2,,,MCO LANDING SOUTH,2,ZBW,ZJX
ALB,ALB KEYNN MANCH MHT,MHT,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB PWL BIZEX Q75 GSO Q83 JEVED Q97 DEBRL CSTAL2 MIA,MIA,,,,H,FROM ALB.SCH.GFL.5B2,,,,1,ZBW,ZMA
ALB,ALB ARNII Q816 KELTI Q812 ZOHAN CEWDA MUSCL3 MSP,MSP,1100-0400,,,H,FROM ALB.SCH.GFL.5B2,,,,1,ZBW,ZMP
ALB,ALB ALB V146 MVY MVY,MVY,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB PWL BIZEX Q75 GVE SBV RDU MYR,MYR,1100-0300,,,H,FROM ALB.SCH.GFL.5B2,,,,1,ZBW,ZJX
ALB,ALB PAYGE Q822 FNT WYNDE2 ORD,ORD,1100-0300,,,H,FROM ALB.SCH.GFL.5B2,,DME/DME/IRU OR GNSS REQUIRED,,2,ZBW,ZAU
ALB,ALB ALB T300 STELA ORH,ORH,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB GDM T608 LOBBY OWD,OWD,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB PWL BIZEX Q75 GSO Q83 JEVED Q97 KENLL CPTAN3 PBI,PBI,,,,H,FROM ALB.SCH.GFL.5B2,,,,1,ZBW,ZMA
ALB,ALB J6 PERKS,PERKS,,,,HSD,,,,SW BND,1,ZBW,
ALB,ALB PWL BIZEX Q75 SLOJO Q103 PUPYY KYYUU LUBBR3 PGD,PGD,,,,H,FROM ALB.SCH.GFL.5B2,,JETS/TURBOPROPS ONLY,,1,ZBW,ZMA
ALB,ALB ALB CEDOR DNY LAAYK WLKES T335 PTW PHL,PHL,1100-0300,,,L,FROM ALB.SCH.GFL.5B2,60-170. LESS THAN 210 KTS,TURBOPROPS ONLY. GPS OR DME/DME OR IRU EQUIPPED,,1,ZBW,ZNY
ALB,ALB CEDOR DNY LAAYK WLKES T455 FJC PTW PHL,PHL,1100-0300,,,L,FROM ALB.SCH.GFL.5B2,,,,2,ZBW,ZNY
ALB,ALB ALB CEDOR DNY SLATT6 PHL,PHL,,,,L,FROM ALB.SCH.GFL.5B2,70-170,TURBOJET,,3,ZBW,ZNY
ALB,ALB PWL BIZEX Q75 TEUFL BAAMF DADES2 PIE,PIE,1100-0300,,,H,FROM ALB.SCH.GFL.5B2,,,,1,ZBW,ZMA
ALB,ALB CEDOR DNY LAAYK WLKES T455 FJC ARD PNE,PNE,1100-0300,,,L,FROM ALB.SCH.GFL.5B2,,,,1,ZBW,ZNY
ALB,ALB CEDOR DNY LAAYK WLKES T335 ETX T430 TROXL ARD PNE,PNE,1100-0300,,,L,FROM ALB.SCH.GFL.5B2,90-170,TURBOJETS ONLY. GPS OR DME/DME OR IRU EQUIPPED,,2,ZBW,ZNY
ALB,ALB ALB CON PSM,PSM,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB CTR PVD T393 GAILS PVC,PVC,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB ALB CTR PVD PVD,PVD,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB ALB CAM CON PWM,PWM,,,,TEC,,10000,,,1,ZBW,ZBW
ALB,ALB PWL BIZEX Q75 GVE MELTN ALDAN4 RDU,RDU,,,,H,FROM ALB.SCH.GFL.5B2,,,,1,ZBW,ZDC
ALB,ALB ALB T608 LAMMS RME,RME,,,,TEC,FROM ALB.SCH.GFL.5B2,10000,,,1,ZBW,ZBW
ALB,ALB ALB T608 ROC ROC,ROC,,,,TEC,FROM ALB.SCH.GFL.5B2,10000,,,1,ZBW,ZOB
ALB,ALB PWL BIZEX Q75 SLOJO Q103 CYNTA SHFTY6 RSW,RSW,1100-0300,,,H,FROM ALB.SCH.GFL.5B2,,,,1,ZBW,ZMA
ALB,ALB PWL BIZEX Q75 GSO CTF CANTR PLZZZ SAV,SAV,1100-0300,,,H,FROM ALB.SCH.GFL.5B2,,,,1,ZBW,ZJX
ALB,ALB PWL BIZEX Q75 GSO Q83 ROYCO Q85 LPERD TTHOR3 SFB,SFB,1100-0300,,,H,FROM ALB.SCH.GFL.5B2,,,,1,ZBW,ZJX
ALB,ALB ALB V123 TRESA SWF,SWF,,,,TEC,FROM ALB.SCH.GFL.5B2,10000,,,1,ZBW,ZNY
ALB,ALB PWL BIZEX Q75 TEUFL BAAMF DADES2 TPA,TPA,1100-0300,,,H,FROM ALB.SCH.GFL.5B2,,,,1,ZBW,ZMA
ALB,ALB CEDOR DNY LAAYK WLKES T455 FJC ARD TTN,TTN,1100-0300,,,L,FROM ALB.SCH.GFL.5B2,,,,1,ZBW,ZNY
ALB,ALB CEDOR DNY LAAYK WLKES T335 ETX T430 TROXL ARD TTN,TTN,1100-0300,,,L,FROM ALB.SCH.GFL.5B2,90-170,TURBOJETS ONLY. GPS OR DME/DME OR IRU EQUIPPED,,2,ZBW,ZNY
ALLEX,ALLEX LARIE Q220 RIFLE Q167 ZIZZI KNUKK ATR LAFLN SPISY2 ADW,ADW,,,,NAR,,,,WESTBOUND,1,,ZDC
ALLEX,ALLEX  ALLRY,ALLRY,,,,NAR,N379A: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX KAYCC KYLOH BAF Q448 PTW J48 MOL FLASK OZZZI1 ATL,ATL,,,,NAR,,,,WESTBOUND,1,,ZTL
ALLEX,ALLEX KAYCC KYLOH BAF Q406 BWZ J6 HVQ Q68 LITTR TXK BROBB WINDU SEWZY6 AUS,AUS,,,,NAR,,,,WESTBOUND,1,,ZHU
ALLEX,ALLEX ENE KEYNN BDL,BDL,,,,NAR,,,,WESTBOUND,1,,ZBW
ALLEX,ALLEX SCUPP BED,BED,,,,NAR,,,,WESTBOUND,1,,ZBW
ALLEX,ALLEX KAYCC KYLOH BAF Q406 BWZ J6 HVQ Q68 YOCKY GROAT PASLY4 BNA,BNA,,,,NAR,,,,WESTBOUND,1,,ZME
ALLEX,ALLEX AJJAY OOSHN5 BOS,BOS,,,,NAR,,,,WESTBOUND,1,,ZBW
ALLEX,ALLEX  BUDAR,BUDAR,,,,NAR,N353B: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX KAYCC KYLOH NELIE Q75 MXE NUGGY TRISH4 BWI,BWI,,,,NAR,,,,WESTBOUND,1,,ZDC
ALLEX,ALLEX  CARAC,CARAC,,,,NAR,DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX FOXBO RIFLE HEADI Q97 SAWED DFENC Q109 JOHAR AMYLU AMYLU3 CHS,CHS,,,,NAR,,,,WESTBOUND,1,,ZJX
ALLEX,ALLEX KAYCC KYLOH NELIE Q75 GVE AIROW CHSLY6 CLT,CLT,,,,NAR,,,,WESTBOUND,1,,ZTL
ALLEX,ALLEX ALB J49 PSB MAULL KODIE SAVVI TIGRR4 CVG,CVG,,,,NAR,,,,WESTBOUND,1,,ZID
ALLEX,ALLEX KAYCC KYLOH BAF Q406 BWZ J6 HVQ Q68 LITTR FEWWW SEEVR4 DFW,DFW,,,,NAR,,,,WESTBOUND,1,,ZFW
ALLEX,ALLEX LARIE Q220 RIFLE Q439 BRIGS SIE DOV,DOV,,,,NAR,,,,WESTBOUND,1,,ZDC
ALLEX,ALLEX GONZZ DONEO TPGUN2 DTW,DTW,,,,NAR,,,,WESTBOUND,1,,ZOB
ALLEX,ALLEX  ELSIR,ELSIR,,,,NAR,N323A: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX HANAA FLOSI4 EWR,EWR,,,,NAR,,,,WESTBOUND,1,,ZNY
ALLEX,ALLEX FOXBO RIFLE Q167 KALDA COUPN RDU FAY,FAY,,,,NAR,,,,WESTBOUND,1,,ZDC
ALLEX,ALLEX FOXBO RIFLE HEADI Q97 KALDA Q133 CHIEZ Y291 MAJIK CUUDA3 FLL,FLL,,,,NAR,,,,WESTBOUND,1,,ZMA
ALLEX,ALLEX LFV SEY ARCAV ORCHA FOK,FOK,,,,NAR,,,,WESTBOUND,1,,ZNY
ALLEX,ALLEX KAYCC KYLOH NELIE Q75 GVE FUBLL JUNNR4 GSP,GSP,,,,NAR,,,,WESTBOUND,1,,ZTL
ALLEX,ALLEX ALB VALRE5 HPN,HPN,,,,NAR,,,,WESTBOUND,1,,ZNY
ALLEX,ALLEX KAYCC KYLOH BAF HYPER9 IAD,IAD,,,,NAR,,,,WESTBOUND,1,,ZDC
ALLEX,ALLEX KAYCC KYLOH BAF Q448 PTW J48 CSN FANPO Q40 AEX DOOBI2 IAH,IAH,,,,NAR,,,,WESTBOUND,1,,ZHU
ALLEX,ALLEX  IBERG,IBERG,,,,NAR,N293A: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX  IRLOK,IRLOK,,,,NAR,N703A: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX  JANJO,JANJO,,,,NAR,N673A: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX ENE PARCH4 JFK,JFK,,,,NAR,,,,WESTBOUND,1,,ZNY
ALLEX,ALLEX  JOOPY,JOOPY,,,,NAR,N263A: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX  KODIK,KODIK,,,,NAR,N643A: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX  LOMSI,LOMSI,,,,NAR,N613A: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX FOXBO RIFLE HEADI Q97 KALDA Q131 WAALT Y289 BAHAA HIBAC ALYNA4 MCO,MCO,,,,NAR,,,,WESTBOUND,1,,ZJX
ALLEX,ALLEX  MELDI,MELDI,,,,NAR,N583A: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX KAYCC KYLOH BAF Q406 BWZ J6 HVQ Q68 RAMRD BLUZZ5 MEM,MEM,,,,NAR,,,,WESTBOUND,1,,ZME
ALLEX,ALLEX FOXBO RIFLE HEADI Q97 KALDA Q101 SKARP Y313 HOAGG BNFSH2 MIA,MIA,,,,NAR,,,,WESTBOUND,1,,ZMA
ALLEX,ALLEX FOXBO RIFLE HEADI Q97 SAWED MOXXY Q85 LPERD OMN BITHO7 MLB,MLB,,,,NAR,,,,WESTBOUND,1,,ZJX
ALLEX,ALLEX KAYCC KYLOH BAF Q448 PTW J48 CSN FANPO Q40 NIOLA MERDN TRSSH1 MSY,MSY,,,,NAR,,,,WESTBOUND,1,,ZHU
ALLEX,ALLEX  MUSAK,MUSAK,,,,NAR,N233A: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX  NEEKO,NEEKO,,,,NAR,N567A: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX  NICSO,NICSO,,,,NAR,N205B: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX  OMSAT,OMSAT,,,,NAR,N179E: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX  PELTU,PELTU,,,,NAR,N525A: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX LARIE Q220 RIFLE Q439 BRIGS JIIMS4 PHL,PHL,,,,NAR,,,,WESTBOUND,1,,ZNY
ALLEX,ALLEX ENE CTR HNK KONJE SLT HAYNZ7 PIT,PIT,,,,NAR,,,,WESTBOUND,1,,ZOB
ALLEX,ALLEX FOXBO RIFLE Q167 KALDA COUPN RDU POB,POB,,,,NAR,,,,WESTBOUND,1,,ZDC
ALLEX,ALLEX  PORTI,PORTI,,,,NAR,N149D: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX  RAFIN,RAFIN,,,,NAR,N69A: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX FOXBO RIFLE Q167 ZJAAY TAQLE2 RDU,RDU,,,,NAR,,,,WESTBOUND,1,,ZDC
ALLEX,ALLEX  RELIC,RELIC,,,,NAR,N119A: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX  RIKAL,RIKAL,,,,NAR,N495C: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX  SAXAN,SAXAN,,,,NAR,N467A: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX KAYCC KYLOH BAF Q406 BWZ J6 HVQ Q68 YOCKY LEDDL1 SDF,SDF,,,,NAR,,,,WESTBOUND,1,,ZID
ALLEX,ALLEX  SUPRY,SUPRY,,,,NAR,N95A: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX ALB V123 TRESA SWF,SWF,,,,NAR,,,,WESTBOUND,1,,ZNY
ALLEX,ALLEX ALB V489 COATE TEB,TEB,,,,NAR,,,,WESTBOUND,1,,ZNY
ALLEX,ALLEX KAYCC KYLOH NELIE Q75 TEUFL BAAMF DADES2 TPA,TPA,,,,NAR,,,,WESTBOUND,1,,ZMA
ALLEX,ALLEX  TUDEP,TUDEP,,,,NAR,N437A: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX  UMESI,UMESI,,,,NAR,N409A: DIRECT,,,EASTBOUND,1,,
ALLEX,ALLEX LARIE Q220 RIFLE Q439 DRIFT T416 CYN WRI,WRI,,,,NAR,,,,WESTBOUND,1,,ZNY
ALLRY,ALLRY  ALLEX,ALLEX,,,,NAR,N472A: DIRECT,,,WESTBOUND,1,,
ALLRY,ALLRY  ANATI,ANATI,,,,NAR,N484E: DIRECT,,,WESTBOUND,1,,
ALLRY,ALLRY  BRADD,BRADD,,,,NAR,N466A: DIRECT,,,WESTBOUND,1,,
ALLRY,ALLRY  EBONY,EBONY,,,,NAR,N474A: DIRECT,,,WESTBOUND,1,,
ALLRY,ALLRY  HULTN,HULTN,,,,NAR,N478B: DIRECT,,,WESTBOUND,1,,
ALLRY,ALLRY  KANNI,KANNI,,,,NAR,N464E: DIRECT,,,WESTBOUND,1,,
ALLRY,ALLRY  MIILS,MIILS,,,,NAR,N482C: DIRECT,,,WESTBOUND,1,,
ALLRY,ALLRY  TOPPS,TOPPS,,,,NAR,N476B: DIRECT,,,WESTBOUND,1,,
ALLRY,ALLRY  TUSKY,TUSKY,,,,NAR,N468A: DIRECT,,,WESTBOUND,1,,
ALLRY,ALLRY  VITOL,VITOL,,,,NAR,N458B: DIRECT,,,WESTBOUND,1,,
ALLRY,ALLRY  WHALE,WHALE,,,,NAR,N462C: DIRECT,,,WESTBOUND,1,,
ALN,ALN SPI POOGY ENDEE6 MDW,MDW,,,,H,,,TURBOJET,,1,ZKC,ZAU
ALN,ALN LEBOY CASHN TRTLL6 ORD,ORD,,,,H,,,TURBOJET,,1,ZKC,ZAU
ALN,ALN LEBOY CASHN SHAIN2 ORD,ORD,,,,H,,,TURBOJET,,3,ZKC,ZAU
ALN,ALN LEBOY BDF BDF9 ORD,ORD,,,,H,,,TURBOJET,,4,ZKC,ZAU
AMA,AMA SLIDE UCOKA DILLO LAIKS4 AUS,AUS,,,,H,,,,,1,ZAB,ZHU
ANATI,ANATI CATOG CYMX,CYMX,,,,NAR,,,,WESTBOUND,1,,CZU
ANATI,ANATI DEBUS OMBRE1 CYUL,CYUL,,,,NAR,,,,WESTBOUND,1,,CZU
ANATI,ANATI POLTY IMEBA1 CYYZ,CYYZ,,,,NAR,,,,WESTBOUND,1,,CZY
ANATI,ANATI BOBTA TPGUN2 DTW,DTW,,,,NAR,,,,WESTBOUND,1,,ZOB
ANATI,ANATI BOBTA CUUGR2 DTW,DTW,,,,NAR,,,,WESTBOUND,2,,ZOB
ANATI,ANATI KAPUX HOCKE FNT WYNDE2 ORD,ORD,,,,NAR,,,,WESTBOUND,1,,ZAU
ANATI,ANATI ROSVO ECK GIJ RBS AARCH2 STL,STL,,,,NAR,,,,WESTBOUND,1,,ZKC
ANC,ANC NOEND AKBOY AKKID AKHAT AKSEA SEA,SEA,,,,H,,,RNAV ONLY,,1,ZAN,ZSE
ANCER,ANCER  ALLRY,ALLRY,,,,NAR,N393A: DIRECT,,,EASTBOUND,1,,
